province,month,year,month_of_year,hcl_emission,pcl_emission
吉林省,50,1978,3,3057003508.011963,3544407249.5928235
四川省,50,1978,3,9204386432.251713,5798609413.27428
天津市,50,1978,3,47144892.552368805,22433457.44557155
宁夏回族自治区,50,1978,3,236536891.71769947,47703043.99931327
安徽省,50,1978,3,2719922739.9808345,2098885796.2730596
山东省,50,1978,3,4299546180.2000675,3617198131.1029763
山西省,50,1978,3,1987966335.9264798,738465296.187883
广东省,50,1978,3,2206883186.6707883,1308342684.281741
广西壮族自治区,50,1978,3,2030443616.666601,1772736733.2769144
新疆维吾尔自治区,50,1978,3,18991553456.45452,21594793757.454525
江苏省,50,1978,3,1896796223.9769533,1825388364.922366
江西省,50,1978,3,1313326492.7313733,865406906.931929
河北省,50,1978,3,5460793929.281051,3043000569.477062
河南省,50,1978,3,3663417876.911354,2159527801.485761
浙江省,50,1978,3,1002643804.81367,460638985.4151823
海南省,50,1978,3,78749938.79655953,154607950.96004128
湖北省,50,1978,3,2898482927.9883566,2252192901.0921507
湖南省,50,1978,3,2763583128.850774,1479834732.3270535
甘肃省,50,1978,3,4220351843.238113,3404503361.4265857
福建省,50,1978,3,569709707.0700824,195439736.96336687
西藏自治区,50,1978,3,4532520932.156635,9654958859.61873
贵州省,50,1978,3,1699355839.3755724,662416338.5291853
辽宁省,50,1978,3,2782073321.5020366,2361753507.002969
重庆市,50,1978,3,674813006.0784403,374701098.9115407
陕西省,50,1978,3,2022992799.5332189,1210355031.533388
青海省,50,1978,3,1348214017.6468685,1042568203.3417732
香港特别行政区,50,1978,3,511030.87734722934,96740.68676758427
黑龙江省,50,1978,3,12159028347.116009,20737971906.80917
上海市,51,1978,4,24924123.94529059,4230227.8928411715
云南省,51,1978,4,3930790789.0753098,4295084456.301629
内蒙古自治区,51,1978,4,17310848180.265903,28558899514.112976
北京市,51,1978,4,77748144.92652392,29989495.06943476
吉林省,51,1978,4,2390841659.032871,2395085570.465482
四川省,51,1978,4,9136354359.838964,5726511344.316986
天津市,51,1978,4,45705421.72750857,19818968.577128265
宁夏回族自治区,51,1978,4,231251486.13216522,42540462.81516163
安徽省,51,1978,4,2764295146.1396174,2221074119.82151
山东省,51,1978,4,4183772392.3296986,3359496551.100174
山西省,51,1978,4,1887927648.7112458,679554394.3863081
广东省,51,1978,4,2183923537.662998,1231702860.3155863
广西壮族自治区,51,1978,4,2035269381.8107882,1741339395.6843705
新疆维吾尔自治区,51,1978,4,16239717391.91264,18112316599.043568
江苏省,51,1978,4,1919133661.0466068,1928645688.7722936
江西省,51,1978,4,1300757492.094398,788962893.7732202
河北省,51,1978,4,5105163542.052603,2619951481.4533606
河南省,51,1978,4,3644630481.1509867,2067370219.6542354
浙江省,51,1978,4,1044554317.0481664,731082800.0410352
海南省,51,1978,4,80020685.79598352,156274108.75759184
湖北省,51,1978,4,2908208409.1960745,2251464208.293325
湖南省,51,1978,4,2764333404.4470277,1373956546.6030762
甘肃省,51,1978,4,3296939697.8781276,2060248667.7549727
福建省,51,1978,4,572944480.3861114,214801509.97665364
西藏自治区,51,1978,4,3785217750.2440457,7639849600.182876
贵州省,51,1978,4,1694315171.1973603,622712269.0318829
辽宁省,51,1978,4,2270566353.2803597,1562131559.191781
重庆市,51,1978,4,678083340.9193363,384037121.27575314
陕西省,51,1978,4,1966914241.5149784,1021241760.0707204
青海省,51,1978,4,1065202473.7894554,640949916.0128208
香港特别行政区,51,1978,4,513348.0765865122,99366.15599127449
黑龙江省,51,1978,4,15213399563.861345,53106378882.714264
上海市,52,1978,5,25635422.093748163,9618648.367252972
云南省,52,1978,5,3215333920.6309223,1924917711.7548425
内蒙古自治区,52,1978,5,16899548493.844828,21596991165.830734
北京市,52,1978,5,75945824.55596678,26895036.79017798
吉林省,52,1978,5,2230081775.9791303,1706169100.3007479
四川省,52,1978,5,9037493188.000916,5764806509.935327
天津市,52,1978,5,45214638.612883806,19073315.33484575
宁夏回族自治区,52,1978,5,225706352.1136384,37563348.614138685
安徽省,52,1978,5,2809146087.0822797,2772128811.4926248
山东省,52,1978,5,4166377282.4649286,3420784386.5813417
山西省,52,1978,5,1810320058.0399768,520553974.96482277
广东省,52,1978,5,2108239522.0404117,996108696.8703605
广西壮族自治区,52,1978,5,1953106270.4024334,1525548012.2677805
新疆维吾尔自治区,52,1978,5,14094560917.03775,12509292687.888674
江苏省,52,1978,5,1998800403.1836314,2585118950.255461
江西省,52,1978,5,1277690780.141967,703988051.9857941
河北省,52,1978,5,4951584636.502692,2392174113.13325
河南省,52,1978,5,3707479294.3967323,2777793275.136654
浙江省,52,1978,5,1102322753.3267622,1184990863.0217972
海南省,52,1978,5,76522534.9386607,143844115.4068823
湖北省,52,1978,5,2899843949.593303,2331068074.5636196
湖南省,52,1978,5,2722072776.2367496,1235526789.9630063
甘肃省,52,1978,5,2837424784.799758,1406928335.1859593
福建省,52,1978,5,565614038.3893625,189712534.49998283
西藏自治区,52,1978,5,3443187557.858922,6694165028.396607
贵州省,52,1978,5,1652647143.7230825,551042486.7815086
辽宁省,52,1978,5,2204094782.0929,1287821894.4917967
重庆市,52,1978,5,674465464.3376211,390375590.6626242
陕西省,52,1978,5,1928897570.1931026,1047741221.1706611
青海省,52,1978,5,935711021.1581639,455324271.7462713
香港特别行政区,52,1978,5,510834.28171721107,95913.33671075251
黑龙江省,52,1978,5,10919023325.236328,19886840424.657997
上海市,53,1978,6,25025364.371537417,5009318.0596095575
云南省,53,1978,6,2987774640.3513494,1196212340.1286426
内蒙古自治区,53,1978,6,13641745808.583818,9249745172.400515
北京市,53,1978,6,77266606.97052367,32144400.880430467
吉林省,53,1978,6,2231636610.39925,1644016634.7854414
四川省,53,1978,6,9034484091.72767,5365515508.8077135
天津市,53,1978,6,46315783.273419395,24742944.998776276
宁夏回族自治区,53,1978,6,226665836.32020742,38916816.1695203
安徽省,53,1978,6,2975009073.5657697,3860734736.4634123
山东省,53,1978,6,4310262338.58092,4279205442.2787666
山西省,53,1978,6,1826043330.42187,565056053.5517645
广东省,53,1978,6,2115054938.3393533,993239605.3033711
广西壮族自治区,53,1978,6,1946729810.0126085,1487965143.95604
新疆维吾尔自治区,53,1978,6,14163768125.308008,12486426430.545156
江苏省,53,1978,6,2135069422.8846874,3583587893.239084
江西省,53,1978,6,1284288780.1825726,677021574.9791113
河北省,53,1978,6,5087685247.706863,3146522540.862322
河南省,53,1978,6,3830641991.433478,3532389254.9483347
浙江省,53,1978,6,1034569241.2638205,660971253.4958867
海南省,53,1978,6,77646175.52088152,146618392.3618601
湖北省,53,1978,6,2909385931.185162,2274931759.5118394
湖南省,53,1978,6,2743226516.9871135,1254987854.1810014
甘肃省,53,1978,6,2830440400.568979,1397743565.0942163
福建省,53,1978,6,563945654.0549713,165638056.67739213
西藏自治区,53,1978,6,3338025415.719956,6093284448.395643
贵州省,53,1978,6,1673520691.6086595,543592098.0576565
辽宁省,53,1978,6,2222481108.1907363,1305726338.2714665
重庆市,53,1978,6,680643090.2308276,404919748.32588995
陕西省,53,1978,6,2012049755.7217696,1604540861.002838
青海省,53,1978,6,908870887.2697064,419740665.86263835
香港特别行政区,53,1978,6,513090.9403401893,97884.89563862867
黑龙江省,53,1978,6,8366349039.899759,7836095482.326006
上海市,54,1978,7,25361390.791359823,7683150.19952148
云南省,54,1978,7,2943469911.1998606,1118239649.171667
内蒙古自治区,54,1978,7,12826544376.391941,6868673906.587169
北京市,54,1978,7,76051914.32147884,27332972.28343156
吉林省,54,1978,7,2208913118.5929294,1592407582.0629961
四川省,54,1978,7,8983253860.061789,5489221414.113261
天津市,54,1978,7,45483794.63844565,20406745.825662795
宁夏回族自治区,54,1978,7,225868653.11475807,38169258.01884015
安徽省,54,1978,7,2762679049.014567,2400685114.473648
山东省,54,1978,7,4166754362.3406014,3411731138.290825
山西省,54,1978,7,1818248610.4648464,564994953.7174257
广东省,54,1978,7,2109950372.8414607,1006950223.9949214
广西壮族自治区,54,1978,7,1926656552.0139585,1446229780.7004263
新疆维吾尔自治区,54,1978,7,13942916264.23496,12169925674.607237
江苏省,54,1978,7,1960886230.1560087,2296306370.1320467
江西省,54,1978,7,1282827625.5320802,738265229.9147592
河北省,54,1978,7,4953292809.825216,2441922739.4030313
河南省,54,1978,7,3619220121.8384533,2087313953.240112
浙江省,54,1978,7,1103193331.040327,1194079298.9894166
海南省,54,1978,7,75801474.0897753,141136945.80611
湖北省,54,1978,7,2895759273.8683457,2283704079.162888
湖南省,54,1978,7,2728457033.6888995,1268935154.9426312
甘肃省,54,1978,7,2804509614.659298,1364854569.3482842
福建省,54,1978,7,570512344.6878606,227867992.23654202
西藏自治区,54,1978,7,3229890416.055031,5875020940.250249
贵州省,54,1978,7,1649213478.8327925,534669606.9941494
辽宁省,54,1978,7,2197320922.2293,1237246705.7047653
重庆市,54,1978,7,680510172.5912484,434974080.41825885
陕西省,54,1978,7,1930584664.2318408,1049056207.6151341
青海省,54,1978,7,887876076.152896,387348426.5911629
香港特别行政区,54,1978,7,510974.3376497591,96315.4485802709
黑龙江省,54,1978,7,8253300102.269155,7778838399.602001
上海市,55,1978,8,25075673.16698752,5710979.10107696
云南省,55,1978,8,2949164134.4019666,1153699751.064759
内蒙古自治区,55,1978,8,13355851269.194435,9048374941.401327
北京市,55,1978,8,76077415.75123207,27659342.237950586
吉林省,55,1978,8,2210952666.9162917,1595006907.547323
四川省,55,1978,8,8969852633.742184,5393000315.50255
天津市,55,1978,8,45204394.876883686,18843691.40085623
宁夏回族自治区,55,1978,8,225738224.11241722,37636321.01134529
安徽省,55,1978,8,2744808045.963575,2274666390.9089622
山东省,55,1978,8,4135976060.8300686,3207617674.3874903
山西省,55,1978,8,1809302869.4725528,508807055.8602668
广东省,55,1978,8,2124027641.9928901,1082316330.254764
广西壮族自治区,55,1978,8,1930824193.977096,1466935791.3881946
新疆维吾尔自治区,55,1978,8,14024350298.380306,12494862205.731367
江苏省,55,1978,8,1924244941.9148555,2034903739.566015
江西省,55,1978,8,1297838819.1932268,823748935.8603412
河北省,55,1978,8,4943219758.422728,2365102317.107102
河南省,55,1978,8,3603468684.6570697,1976094257.0548604
浙江省,55,1978,8,1108201320.3608189,1222024427.9553933
海南省,55,1978,8,75839306.86249973,141406225.96502504
湖北省,55,1978,8,2884692081.7855015,2204173732.295242
湖南省,55,1978,8,2735068025.5602927,1295922489.4017398
甘肃省,55,1978,8,2804552902.480846,1355769047.5349782
福建省,55,1978,8,594980439.4916427,409523637.33416295
西藏自治区,55,1978,8,3246675681.0309353,5928714436.773847
贵州省,55,1978,8,1651489807.195902,545235208.520686
辽宁省,55,1978,8,2198762211.431081,1245701216.942732
重庆市,55,1978,8,680896585.7885392,433766628.4779858
陕西省,55,1978,8,1913197804.4300911,919947548.1155573
青海省,55,1978,8,893653409.853107,396027219.6137668
香港特别行政区,55,1978,8,510895.2817173249,96187.3520178131
黑龙江省,55,1978,8,8256358746.749101,8915347157.793673
上海市,56,1978,9,24688723.525895774,2639416.9558358793
云南省,56,1978,9,2980072688.0596743,1166204663.5099676
内蒙古自治区,56,1978,9,15249743959.94182,17375812627.654274
北京市,56,1978,9,76478832.1771921,27166159.84300695
吉林省,56,1978,9,2233128362.771223,1651103943.734635
四川省,56,1978,9,8982908063.299053,5002973647.117835
天津市,56,1978,9,45309439.06214375,18324437.959451206
宁夏回族自治区,56,1978,9,227255502.85736483,39471238.0402216
安徽省,56,1978,9,2776167073.3178825,2316445724.3487835
山东省,56,1978,9,4194977811.9217854,3459305694.5439315
山西省,56,1978,9,1812704549.230939,488396917.9188146
广东省,56,1978,9,2130475361.9470928,1072912513.8132844
广西壮族自治区,56,1978,9,1955101916.0131443,1520935654.6577406
新疆维吾尔自治区,56,1978,9,14916628247.93503,16117788952.735334
江苏省,56,1978,9,1912245933.3637257,1878645687.8793302
江西省,56,1978,9,1288605249.5648854,704282653.7314482
河北省,56,1978,9,4994873185.273096,2427424177.370847
河南省,56,1978,9,3656758010.198071,2193286215.666054
浙江省,56,1978,9,1006465817.0511937,459930198.10369927
海南省,56,1978,9,77522860.57941666,146220251.60724616
湖北省,56,1978,9,2910957625.597603,2299099973.981287
湖南省,56,1978,9,2748436666.83471,1286171946.6902354
甘肃省,56,1978,9,2929427961.2449594,1528346508.8032193
福建省,56,1978,9,566682161.5223533,184316370.35378754
西藏自治区,56,1978,9,3344233310.2962503,6113216625.940616
贵州省,56,1978,9,1674898907.750544,549716492.2742488
辽宁省,56,1978,9,2220026125.926145,1301158887.6901011
重庆市,56,1978,9,677010177.658966,377355269.55763936
陕西省,56,1978,9,1922433295.9366174,909184134.1751313
青海省,56,1978,9,931838506.6109567,457118558.77953917
香港特别行政区,56,1978,9,513189.4437122982,98433.25696722604
黑龙江省,56,1978,9,8816143316.599548,12445950281.999723
上海市,57,1978,10,24594510.86872748,2579917.282287885
云南省,57,1978,10,2945774763.3028417,1113885028.4631286
内蒙古自治区,57,1978,10,14958443467.389961,15185628277.464317
北京市,57,1978,10,76666228.54342669,26986665.585449554
吉林省,57,1978,10,2490629554.830563,2527359562.186771
四川省,57,1978,10,8929791113.587818,4886090050.421856
天津市,57,1978,10,45101979.973130256,18115346.54111302
宁夏回族自治区,57,1978,10,232802376.30794019,47973856.596803576
安徽省,57,1978,10,2751469353.8817205,2350503217.9603357
山东省,57,1978,10,4140177170.399666,3251283851.6019025
山西省,57,1978,10,1871110990.1449378,648924458.1149502
广东省,57,1978,10,2169450720.637157,1215929841.8485296
广西壮族自治区,57,1978,10,1982556471.09896,1644052055.0795689
新疆维吾尔自治区,57,1978,10,17065811639.622446,21030102216.40266
江苏省,57,1978,10,1900002037.552284,1886928744.6102598
江西省,57,1978,10,1288248624.6062517,773272616.8631533
河北省,57,1978,10,5048302019.124315,2520983660.9768524
河南省,57,1978,10,3636253562.6324553,2224675722.285032
浙江省,57,1978,10,995340749.8351837,408889902.22005415
海南省,57,1978,10,76036384.86673518,142451587.75661945
湖北省,57,1978,10,2894101358.784905,2304656323.594652
湖南省,57,1978,10,2739456950.8329525,1341003270.2807727
甘肃省,57,1978,10,3457472404.983595,2311912728.1946726
福建省,57,1978,10,564008037.4488634,167602548.13366792
西藏自治区,57,1978,10,3568128591.646184,6385081226.702042
贵州省,57,1978,10,1648838235.81885,530326734.6293839
辽宁省,57,1978,10,2293829608.729651,1605566888.007571
重庆市,57,1978,10,670823901.1851565,362566845.3892194
陕西省,57,1978,10,1943924868.137196,937394011.9387763
青海省,57,1978,10,1109695355.6157398,715168915.0091442
香港特别行政区,57,1978,10,511676.2583822059,98950.58643306243
黑龙江省,57,1978,10,13530524241.788212,35900951424.04688
上海市,58,1978,11,24672577.14151088,2623755.2090953276
云南省,58,1978,11,3062693015.1096196,1244950553.5895286
内蒙古自治区,58,1978,11,18159201101.46591,19880967746.9859
北京市,58,1978,11,89301112.57959613,40460786.55897599
吉林省,58,1978,11,3652726597.533886,4716515646.021649
四川省,58,1978,11,9248784817.72069,5456866491.149251
天津市,58,1978,11,50717083.567451544,27537821.497596037
宁夏回族自治区,58,1978,11,254056349.83857685,63846173.849128366
安徽省,58,1978,11,2873038102.161746,2359040528.717245
山东省,58,1978,11,4611026964.311325,4315197769.66601
山西省,58,1978,11,2161622042.4073076,766177943.075383
广东省,58,1978,11,2196945444.733039,1268640673.0639758
广西壮族自治区,58,1978,11,2054458210.9195964,1798018990.3253303
新疆维吾尔自治区,58,1978,11,25300891897.398293,31660252423.60705
江苏省,58,1978,11,1962323747.7679608,2026338711.1586418
江西省,58,1978,11,1302410638.5827777,744235313.8119751
河北省,58,1978,11,6102912552.798526,3778933910.2176447
河南省,58,1978,11,3813741890.743477,2325059770.0048933
浙江省,58,1978,11,999842190.0115294,403774705.7629826
海南省,58,1978,11,77629389.01955128,146630604.49729696
湖北省,58,1978,11,2924118273.0627007,2225876893.613529
湖南省,58,1978,11,2790532985.4664006,1408998461.8662024
甘肃省,58,1978,11,4881318103.620267,4406365773.281144
福建省,58,1978,11,568215866.0778196,178974091.06971943
西藏自治区,58,1978,11,4795195281.300804,9179479596.80643
贵州省,58,1978,11,1755377794.7535813,592273772.8765076
辽宁省,58,1978,11,2976780280.19017,2677183008.0297165
重庆市,58,1978,11,679163318.9009792,377776773.16435
陕西省,58,1978,11,2173984771.0520344,1326754907.399126
